CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
43839,36,0,2,M,M,M,4,Y,100,0,0,62500,U,3,O,0,5,0,0,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,39,0
43840,46,0,1,M,F,M,6,Y,100,25,65,42000,B,3,E,0,3,66,1.83,1,46,S,0,2,0,0,0,1,0,1,0,N,0,51,51,14,0
43841,26,0,1,S,F,S,2,Y,100,100,25,33000,U,2,E,0,1,0,0,3,9,A,0,2,0,0,0,2,0,1,0,N,0,35,23,9,0
43843,39,0,1,M,F,S,3,Y,45,45,45,40000,M,7,E,0,3,17,0.39,2,48,A,0,1,0,1,0,2,0,0,0,N,0,48,48,35,0
43844,42,0,2,S,M,M,4,Y,0,100,0,30000,H,4,O,0,5,14,1.17,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,38,0
43847,38,0,7,S,F,S,3,Y,15,45,45,34000,W,6,E,0,4,27,0.79,2,51,A,0,2,0,0,0,2,0,0,0,N,0,51,51,26,0
43848,50,0,1,S,F,M,2,N,45,65,35,116000,W,2,O,0,5,0,0.56,0,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,37,0
43850,62,0,6,S,M,M,3,Y,15,0,35,37000,R,4,E,0,4,16,1.5,2,35,A,0,3,0,0,0,3,0,0,0,N,0,35,35,25,0
43851,59,0,3,M,M,M,2,U,0,0,0,25000,U,4,E,0,4,66,1.83,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,8,0
43852,22,0,1,S,F,S,2,U,0,0,0,62500,W,3,E,0,5,22,0.92,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,25,0
43853,44,0,14,M,F,S,1,U,0,35,45,7000,M,4,E,0,3,0,0.42,1,36,A,0,1,0,0,0,1,0,0,0,N,0,51,36,23,0
43854,30,0,1,S,M,S,2,Y,100,0,0,42500,U,3,O,0,3,0.01,0,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,37,0
43855,33,0,2,S,F,M,2,Y,45,75,75,48000,U,2,E,0,4,66,1.83,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,13,0
43856,40,0,4,M,F,S,3,Y,0,0,100,17000,M,4,O,0,5,0,0.51,0,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,36,0
43857,40,0,1,S,F,M,1,Y,0,0,75,42500,B,3,O,0,5,0.01,0,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,37,0
43858,24,0,3,M,F,S,3,Y,0,15,15,15000,M,3,O,0,4,0,0,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,38,0
43859,29,0,1,S,F,M,3,Y,100,100,15,74000,W,8,E,0,4,0.02,0,3,32,A,0,3,0,0,0,3,0,1,0,N,0,50,50,37,0
43860,34,0,11,S,M,M,3,Y,100,100,0,107000,M,4,E,0,4,0.05,0,5,40,A,0,5,0,0,0,5,0,0,0,N,0,50,50,37,0
43861,46,0,1,S,F,S,1,U,45,35,45,125000,W,4,A,0,3,0.05,0,5,37,A,0,5,0,0,3,2,0,0,0,N,0,50,50,37,0
43862,56,0,8,S,F,M,3,Y,0,0,100,62500,W,2,O,0,4,16,0.67,2,50,A,0,2,0,0,0,2,0,0,0,N,0,51,51,39,0
43863,46,0,8,S,F,M,6,Y,65,100,100,37000,H,2,O,0,5,0.03,0,3,40,A,0,3,0,0,0,3,0,0,0,N,0,50,50,37,0
43865,47,0,5,M,F,S,2,N,0,0,0,42500,W,4,O,0,4,0,0.56,0,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,37,0
43866,43,0,1,M,M,S,1,U,15,15,45,33000,M,4,E,0,4,66,1.83,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,13,0
43867,50,0,9,M,M,S,2,Y,15,15,15,38000,W,5,O,0,3,0.01,0,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,37,0
43868,33,0,10,M,F,S,1,Y,100,100,65,19000,M,8,E,0,4,0.01,0,1,50,F,0,1,0,0,0,2,0,0,0,N,0,50,50,37,0
43869,36,0,8,S,F,S,3,Y,35,25,35,9000,M,2,E,0,5,66,1.76,1,50,S,0,2,0,0,0,1,0,1,0,N,0,50,50,13,0
43870,51,0,11,M,F,M,2,U,25,35,35,33000,U,9,E,0,5,27.79,1.07,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,22,0
43871,56,0,3,M,F,S,2,U,35,0,25,30000,B,6,E,0,3,66,1.76,1,50,S,0,2,0,0,0,1,0,1,0,N,0,50,50,13,0
43874,20,0,3,S,F,S,4,Y,0,55,45,89000,H,9,O,0,5,0,0,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,37,0
43877,35,0,4,S,F,M,5,Y,100,100,100,82000,H,1,E,0,5,14,0.21,2,32,A,0,2,0,0,0,2,0,0,0,N,0,49,40,27,0
43878,31,0,1,S,F,M,4,Y,100,100,35,91000,W,2,E,0,0,12,0.31,3,10,A,0,2,0,0,0,2,0,1,0,N,0,43,43,30,0
43879,29,0,7,S,F,S,2,U,0,0,0,42500,W,5,O,0,4,0,0,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,37,0
43880,41,0,1,M,F,S,3,Y,100,100,0,30000,M,9,E,0,3,38.97,1.62,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,36,0
43881,32,0,1,S,F,S,2,Y,0,75,0,62500,U,3,E,0,5,0,0,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,18,0
43882,38,0,1,S,F,M,4,Y,15,15,100,56000,M,3,E,0,4,0,0.48,1,35,1,0,1,0,1,0,2,0,0,0,N,0,47,47,33,0
43883,46,0,11,M,F,S,2,Y,45,65,100,26000,B,4,O,0,4,0,0,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,36,0
43884,47,0,2,M,F,S,1,U,0,0,0,12500,M,6,O,0,3,0,0,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,37,0
43886,34,0,1,S,M,S,1,U,35,35,15,74000,U,2,O,0,3,0,0.56,0,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,36,0
43887,29,0,3,S,F,S,2,Y,100,15,15,14000,H,1,E,0,3,0,0.6,0,30,A,0,1,0,0,0,1,0,0,0,N,0,49,30,12,0
43888,57,0,1,M,M,M,1,N,0,0,0,35000,U,3,E,0,3,66,1.83,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,12,0
43889,24,0,3,S,F,S,1,U,15,35,15,64000,M,3,O,0,3,0,0,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,36,0
43890,56,0,4,S,F,M,6,Y,100,100,100,43000,U,7,O,0,5,12,0.67,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,36,0
43892,39,0,14,S,M,M,6,Y,100,100,100,17000,W,2,E,0,3,66,1.83,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,12,1
43894,27,0,1,S,F,S,1,Y,25,35,15,18000,U,3,O,0,5,12,0.67,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,36,0
43895,26,0,1,S,F,S,2,Y,100,100,0,15000,U,3,O,0,5,12,0.67,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,36,0
43896,55,0,7,M,F,M,4,Y,45,35,35,51000,W,5,E,0,5,0,0,1,32,A,3,1,0,0,0,1,0,3,0,N,0,49,32,23,0
43899,44,0,1,S,U,S,2,U,0,0,0,112500,U,1,O,0,3,0,0.92,0,47,1,0,0,0,1,0,1,0,0,0,N,0,48,48,36,0
43900,33,0,1,S,F,S,1,Y,65,100,85,111000,M,1,E,0,4,55,2.04,2,35,A,0,1,0,0,0,1,0,0,0,N,0,48,35,20,0
43901,46,0,4,M,F,M,3,Y,25,0,100,12000,R,3,E,0,3,29.33,1.13,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,24,0
43902,56,0,3,S,F,S,2,Y,35,25,100,22000,H,2,E,0,5,82.97,1.73,2,48,A,0,2,0,0,0,2,0,0,0,N,0,48,48,11,0
43903,31,0,1,M,F,S,1,U,0,0,0,30000,M,4,E,0,5,0,0,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,35,0
43904,25,0,2,S,F,S,2,Y,100,25,15,104000,U,2,A,0,1,0,0,1,48,F,0,1,0,0,1,1,0,0,0,N,0,48,48,35,0
43905,31,0,1,S,F,M,3,Y,100,65,65,116000,U,6,E,0,0,12,0.31,2,11,S,0,2,0,0,0,1,0,2,0,N,0,44,44,30,0
43906,26,0,3,M,F,S,1,U,45,0,15,29000,M,5,E,0,5,0,0,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,35,0
43907,64,0,7,S,F,S,3,Y,25,15,35,5000,M,1,E,1,3,19,0.53,1,47,1,0,0,0,1,0,1,0,0,0,N,0,48,48,11,0
43908,28,0,1,M,F,S,3,Y,100,100,0,15000,W,3,E,0,5,0,0.47,0,41,A,0,1,0,0,0,1,0,1,0,N,0,53,41,25,0
43910,56,0,12,S,M,S,1,N,25,0,35,92000,B,2,E,0,5,66,1.83,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,10,0
43911,63,0,1,S,F,S,3,Y,100,0,35,78000,R,1,E,0,4,0,0,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,35,0
43912,46,0,9,S,M,S,3,Y,35,15,25,16000,U,2,E,0,3,66,1.83,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,10,0
43913,41,0,4,S,M,M,1,Y,0,0,0,137500,W,6,E,0,5,66,1.83,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,10,0
43914,34,0,2,S,F,S,3,Y,25,35,25,11000,U,3,E,0,4,6,0.5,1,48,S,0,2,0,0,0,1,0,1,0,N,0,48,48,35,0
43916,66,0,4,M,F,M,3,Y,100,15,15,37000,B,5,E,0,1,3,0.25,2,15,A,0,2,0,0,0,2,0,0,0,N,0,48,48,41,0
43918,21,0,7,M,F,M,2,Y,15,15,15,23000,M,7,E,0,3,22,0.92,1,44,3,0,0,0,1,0,1,0,0,0,N,0,47,47,19,0
43919,78,0,9,M,M,S,2,N,35,0,35,23000,R,9,A,0,4,166,1.89,2,45,A,0,2,0,0,1,1,0,0,0,N,0,48,48,10,0
43920,23,0,3,S,M,S,3,Y,100,0,0,87500,B,2,E,0,3,66,1.83,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,10,0
43921,42,0,6,S,F,S,3,Y,45,65,25,62000,M,3,E,0,5,34,0.81,4,32,A,0,3,0,0,0,3,0,0,0,N,0,32,32,26,0
43923,30,0,5,M,F,S,1,U,0,0,0,62500,U,9,E,0,4,2,0.17,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,34,0
43925,47,0,5,S,F,S,1,Y,100,0,0,42500,M,4,A,0,1,120,2.23,2,20,A,0,2,0,0,1,1,0,0,0,N,0,47,47,9,0
43926,32,0,1,S,F,M,2,Y,25,15,15,12000,U,4,E,0,3,12,0.5,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,34,0
43927,25,0,1,S,F,S,2,Y,100,25,25,9000,W,3,E,0,3,20,0.56,1,40,A,0,1,0,0,0,1,0,0,0,N,0,40,40,3,0
43928,47,0,8,S,F,M,5,Y,100,100,0,12500,B,9,E,0,5,12,0.5,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,34,0
43929,51,0,1,S,F,S,1,Y,100,0,0,30000,M,5,E,0,0,0.01,0,6,10,A,0,5,0,0,0,5,0,1,0,N,0,35,35,18,0
43930,52,0,1,S,F,S,2,Y,75,100,0,42500,W,3,E,0,4,66,1.83,1,47,A,0,1,0,0,0,1,0,0,0,N,0,47,47,10,0
43931,31,0,2,S,F,S,4,Y,100,100,100,35000,M,2,E,0,4,23,0.7,1,41,0,1,1,0,0,0,1,0,1,0,N,0,47,41,25,0
43932,57,0,8,M,M,S,3,Y,0,0,35,5000,M,1,E,0,5,0,0.42,0,47,A,0,1,0,0,0,1,0,0,0,N,0,47,47,34,0
43933,28,0,12,S,F,M,4,Y,100,85,0,105000,W,4,E,0,3,66,1.83,1,47,A,0,1,0,0,0,1,0,0,0,N,0,47,47,10,0
43934,31,0,2,S,F,S,4,Y,15,100,25,22000,U,1,E,0,5,66,1.83,1,47,A,0,1,0,0,0,1,0,0,0,N,0,47,47,9,0
43935,29,0,2,S,F,S,3,Y,25,100,35,5000,M,2,E,0,4,12,0.67,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,34,0
43936,55,0,6,S,F,S,1,U,0,0,0,42500,M,1,E,0,5,0,0.42,0,47,A,0,1,0,0,0,1,0,0,0,N,0,47,47,34,0
43938,41,0,6,M,F,M,3,Y,100,0,0,87500,M,7,E,0,5,7.5,0.54,2,40,A,0,2,0,0,0,2,0,0,0,N,0,47,47,33,0
43939,29,0,1,S,F,S,3,Y,75,100,100,20000,U,2,E,0,3,12,0.5,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,34,0
43940,38,0,1,S,F,S,2,Y,100,100,100,68000,H,3,E,0,0,248.82,0.67,3,19,F,2,4,0,0,0,3,0,3,1,Y,1,108,45,6,0
43942,25,0,3,M,F,M,4,Y,100,100,0,5000,U,1,E,0,1,66,1.22,1,47,F,0,1,0,0,0,1,0,1,0,N,0,47,47,9,0
43943,44,0,4,S,F,M,4,Y,100,0,100,62500,B,2,E,0,0,2.8,0,2,47,F,1,2,0,0,0,2,0,1,0,N,0,47,47,33,0
43944,70,0,1,S,M,S,1,U,35,35,15,35000,U,2,E,0,3,31,1.29,2,35,A,0,1,0,0,0,1,0,0,0,N,0,47,35,33,0
43945,42,0,13,M,F,S,1,N,15,25,15,20000,M,6,E,0,4,0,0,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,33,0
43946,40,0,5,S,F,S,3,Y,0,0,100,12500,H,2,E,0,3,12,0.67,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,33,0
43948,30,0,8,S,F,S,2,Y,100,25,25,18000,H,2,E,0,3,25.99,0.3,3,33,A,0,1,0,2,0,3,0,1,0,N,0,39,33,20,0
43949,46,0,4,S,M,S,3,Y,0,0,0,45000,W,4,E,0,3,0,0,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,33,0
43950,28,0,1,S,M,S,4,Y,45,45,35,5000,H,2,E,0,5,33.33,0.6,3,32,A,0,3,0,0,0,3,0,0,0,N,0,35,35,22,0
43951,41,0,9,U,F,S,1,N,0,0,0,62500,M,3,E,0,4,15,0.94,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,29,0
43952,53,0,2,M,M,S,1,U,0,0,0,42500,U,7,E,0,4,22,1.83,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,33,0
43954,30,0,1,S,F,S,4,Y,100,100,100,16000,H,2,E,0,4,12,1.17,2,31,S,0,3,0,0,0,2,0,1,0,N,0,46,46,33,0
43956,36,0,9,S,F,M,2,Y,65,100,65,53000,W,1,E,0,3,12,0.5,2,46,A,0,2,0,0,0,2,0,0,0,N,0,46,46,33,0
43957,32,0,4,S,F,S,2,Y,100,100,65,16000,H,2,E,0,5,0,0,1,34,A,0,1,0,0,0,1,0,0,0,N,0,46,34,21,0
43958,30,0,1,M,M,S,3,Y,100,15,15,5000,M,9,E,0,4,177,1.72,3,46,A,0,3,0,0,0,3,0,0,0,N,0,46,46,10,0
43959,29,0,2,S,F,M,3,Y,45,65,35,5000,M,2,E,0,0,22,0.71,2,16,A,0,1,0,1,0,2,0,0,0,N,0,46,46,21,0
43960,34,0,1,M,F,M,1,U,0,0,35,58000,U,1,A,0,0,74,0.77,3,16,A,0,3,0,0,1,2,0,0,0,N,0,33,33,19,0
43961,36,0,10,S,M,S,2,Y,45,35,35,59000,M,9,E,0,3,4,0.17,2,46,A,0,2,0,0,0,2,0,0,0,N,0,46,46,32,0
43962,44,0,4,M,F,S,3,Y,100,0,100,15000,W,5,O,0,3,22,1.22,1,66,F,0,1,0,0,0,2,0,0,0,N,0,76,66,51,0
43964,20,0,5,S,F,S,4,Y,45,45,45,43000,R,2,A,0,1,133,1.93,4,32,A,0,3,0,0,1,2,0,0,0,N,0,46,43,17,0
43965,26,0,1,S,F,S,3,Y,100,35,15,15000,H,3,E,0,1,0,0,1,46,F,1,1,0,0,0,1,0,2,0,N,0,46,46,32,0
43967,34,0,1,S,M,S,2,Y,35,45,45,15000,U,3,E,0,4,22,0.92,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,22,0
43968,26,0,1,S,F,S,1,Y,0,0,0,15000,M,4,E,0,3,66,1.83,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,10,0
43969,27,0,5,S,F,M,2,Y,100,65,65,32000,H,2,E,0,0,0,0.08,2,9,A,0,1,0,1,0,2,0,1,0,N,0,37,37,21,0
43970,21,0,14,S,F,S,6,Y,65,100,100,141000,H,3,E,0,3,0,0.56,0,45,A,0,1,0,0,0,1,0,0,0,N,0,45,45,32,0
43971,54,0,3,M,F,M,2,U,0,0,15,13000,R,3,E,0,4,0,0,1,32,A,1,1,0,0,0,1,0,1,0,N,0,32,32,24,0
43972,23,0,1,S,F,S,2,Y,100,25,15,35000,U,3,E,0,1,0,0.2,1,20,A,0,3,0,0,0,4,0,0,0,N,0,22,22,8,0
43974,32,0,1,M,M,S,2,Y,0,0,0,62500,U,6,E,0,5,22,1.83,1,45,A,0,1,0,0,0,1,0,0,0,N,0,45,45,31,0
43975,25,0,1,M,F,S,2,Y,100,35,15,5000,U,4,E,0,5,12,0.4,2,45,F,0,2,0,0,0,3,0,0,0,N,0,45,45,31,0
43976,38,0,1,S,F,S,4,Y,100,0,100,15000,W,8,E,0,1,66.02,0.78,4,22,A,0,4,0,0,0,4,0,1,0,N,0,45,45,7,0
43977,58,0,14,S,F,M,6,Y,100,100,15,49000,M,3,E,0,5,20,0.77,2,25,A,0,2,0,0,0,2,0,0,0,N,0,25,25,11,0
43979,45,0,1,S,F,S,4,Y,100,25,45,46000,H,2,E,0,3,126,1.68,2,30,S,0,3,0,0,0,2,0,1,0,N,0,45,45,7,0
43981,25,0,1,M,F,M,3,Y,0,0,0,17500,U,3,E,0,5,12,0.5,2,45,A,0,2,0,0,0,2,0,0,0,N,0,45,45,31,0
43982,41,0,1,M,F,M,3,Y,35,45,100,50000,B,5,E,0,5,0,0.56,0,45,A,0,1,0,0,0,1,0,0,0,N,0,45,45,31,0
43983,24,0,1,S,M,S,4,Y,35,25,100,25000,U,2,E,0,4,166,1.89,3,44,A,0,2,0,0,0,2,0,0,0,N,0,44,44,6,0
43984,47,0,14,S,M,S,3,U,0,0,0,87500,B,2,E,0,3,0,0,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,30,0
43986,69,0,1,M,M,S,2,U,15,0,25,5000,M,9,E,0,3,126,1.85,2,42,A,0,2,0,0,0,2,0,0,0,N,0,42,42,5,0
43987,24,0,1,S,F,S,4,Y,100,75,75,87500,H,2,E,0,4,66,1.52,1,44,A,0,2,0,0,0,1,0,1,0,N,0,44,44,6,0
43988,36,0,1,S,F,M,2,Y,75,100,0,42500,U,9,E,0,5,0,0,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,30,0
43989,61,0,12,M,F,M,6,Y,45,100,35,17000,B,3,E,0,5,6,0.21,3,37,A,0,3,0,0,0,3,0,0,0,N,0,37,37,24,0
43990,55,0,1,M,M,M,1,Y,25,0,45,38000,M,2,E,0,5,126,1.85,2,44,A,0,2,0,0,0,2,0,0,0,N,0,44,44,6,0
43991,48,0,9,S,F,S,2,Y,0,0,0,45000,M,9,E,0,3,0,0,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,30,0
43992,37,0,2,S,F,S,2,Y,0,0,0,225000,M,4,E,0,4,10,0.43,2,42,I,0,0,0,2,0,2,0,0,0,N,0,44,44,31,0
43993,29,0,1,M,F,S,3,Y,100,0,0,30000,H,3,E,0,3,83,1.89,4,36,A,0,3,0,0,0,3,0,0,0,N,0,44,36,18,0
43997,51,0,1,S,M,M,3,Y,0,0,0,87500,U,3,E,0,4,66,1.83,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,6,0
43998,37,0,11,M,F,S,4,Y,100,0,0,12500,M,5,E,0,2,12,0.4,2,44,F,0,2,0,0,0,2,0,1,0,N,0,44,44,30,0
43999,50,0,1,S,F,M,6,Y,0,0,100,17500,H,1,E,0,4,66,1.73,1,43,A,0,2,0,0,0,1,0,1,0,N,0,43,43,6,0
44001,76,0,1,M,F,S,1,N,35,25,25,5000,R,3,E,0,3,7.49,0.21,1,43,0,0,1,0,0,0,1,0,0,0,N,0,43,38,32,0
44003,38,0,4,M,F,S,2,Y,0,0,0,15000,U,2,E,0,3,0.01,0,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,18,0
44004,46,0,3,S,F,M,2,U,15,35,45,183000,B,2,E,0,3,0.01,0,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,18,0
44007,46,0,4,M,M,M,5,Y,100,100,100,8000,M,9,E,0,5,66,1.83,1,43,A,0,1,0,0,0,1,0,0,0,N,0,43,43,6,0
44008,79,0,1,S,F,M,2,Y,0,0,0,25000,R,5,E,0,5,0.81,0.74,1,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,31,0
44010,33,0,1,S,F,M,2,Y,45,75,75,32000,M,3,E,0,3,12,0.5,2,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,30,0
44011,33,0,1,S,F,S,6,Y,100,100,100,81000,M,3,E,0,3,1.5,0.12,1,43,A,0,1,0,0,0,1,0,0,0,N,0,43,43,30,0
44012,42,0,1,S,U,M,1,Y,100,100,100,84000,W,5,E,0,4,30,0.62,2,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,18,0
44015,62,0,1,S,F,S,1,U,35,25,35,14000,M,3,E,0,3,66,1.83,1,43,A,0,1,0,0,0,1,0,0,0,N,0,43,43,6,0
44016,35,0,2,S,M,S,2,Y,100,0,0,30000,U,3,E,0,3,22,0.92,1,41,I,0,0,0,1,0,1,0,0,0,N,0,42,42,17,0
44017,32,0,1,S,F,S,1,U,15,15,15,30000,M,2,E,0,3,0,0,1,43,A,0,1,0,0,0,1,0,0,0,N,0,43,43,30,0
44019,53,0,1,M,F,S,4,Y,25,35,100,19000,U,4,E,0,4,0,0,1,43,A,0,1,0,0,0,1,0,0,0,N,0,43,43,30,0
44020,43,0,12,S,F,S,2,N,0,0,0,250000,U,9,E,0,3,0,0.73,0,27,A,0,1,0,0,0,1,0,0,0,N,0,43,27,13,0
44021,48,0,1,S,F,S,1,Y,35,75,75,10000,U,2,E,0,3,0,0.78,0,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,25,0
44022,22,0,5,M,F,S,3,Y,75,100,100,32000,U,4,E,0,3,12,0.5,2,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,30,0
44024,24,0,6,S,M,S,1,U,15,25,25,22000,U,3,E,0,3,22,0.92,1,39,1,0,0,0,1,0,1,0,0,0,N,0,42,42,15,0
44025,42,0,14,S,M,S,1,Y,0,0,0,15000,U,2,E,0,4,66,1.83,1,42,A,0,1,0,0,0,1,0,0,0,N,0,42,42,5,0
44026,36,0,4,S,F,S,3,Y,100,100,35,17000,H,2,E,0,1,4,0.06,2,25,F,1,1,0,0,0,2,0,1,0,N,0,42,25,12,0
44027,42,0,1,S,M,S,1,Y,35,35,25,16000,U,2,E,0,4,23,0.64,2,41,M,0,1,0,0,0,1,0,0,0,N,0,42,41,5,0
44028,30,0,1,S,M,S,1,U,15,25,45,15000,U,2,A,0,2,138,1.53,3,13,A,0,3,0,0,1,1,0,0,0,N,0,42,42,5,0
44030,22,0,14,M,M,M,4,Y,100,100,45,38000,B,3,E,0,5,120,2.22,2,41,A,0,2,0,0,0,2,0,0,0,N,0,41,41,3,0
44031,38,0,5,S,F,M,3,Y,75,100,100,124000,W,9,E,0,4,0,0,1,42,A,0,1,0,0,0,1,0,0,0,N,0,42,42,22,0
44033,50,0,14,S,F,M,6,Y,65,65,100,43000,B,2,E,0,4,22,1.83,1,42,A,0,1,0,0,0,1,0,0,0,N,0,42,42,29,0
44034,60,0,1,S,F,S,2,U,0,0,0,30000,M,9,E,0,4,0.02,0,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,25,0
44035,22,0,7,M,F,M,3,Y,0,0,0,62500,U,3,E,0,4,12,0.5,2,42,A,0,2,0,0,0,2,0,0,0,N,0,42,42,28,0
44036,44,0,1,M,F,S,3,Y,0,0,0,30000,U,4,E,0,4,126,1.88,2,40,A,0,2,0,0,0,2,0,0,0,N,0,42,42,5,0
44037,29,0,1,M,F,S,2,N,0,0,0,112500,U,2,E,0,5,0,0,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,28,0
44040,53,0,3,S,F,M,2,U,25,0,45,96000,U,4,E,0,5,0,0.69,0,30,A,0,1,0,0,0,1,0,0,0,N,0,41,30,16,0
44041,67,0,1,M,M,M,1,N,0,0,35,67000,W,9,E,0,0,100,2.08,4,7,A,0,1,0,0,0,1,0,0,0,N,0,42,7,4,0
44042,61,0,8,M,M,S,1,N,0,0,0,15000,H,1,E,0,3,23,1.53,1,42,A,0,1,0,0,0,1,0,0,0,N,0,42,42,25,0
44043,35,0,9,M,U,S,1,Y,100,25,15,56000,U,9,A,0,2,4,0.1,2,9,F,0,2,0,0,1,1,0,1,0,N,0,41,41,29,0
44045,40,0,14,S,F,S,1,N,0,45,45,52000,H,2,E,0,5,66,1.83,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,4,0
44047,26,0,14,S,M,M,6,Y,0,0,0,112500,B,6,E,0,5,66,1.83,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,4,0
44048,52,0,10,S,F,S,1,U,25,25,15,5000,M,7,E,0,4,66,1.83,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,4,0
44049,28,0,3,S,F,M,2,U,45,15,15,14000,U,1,E,0,4,66,1.83,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,4,0
44052,57,0,14,M,F,S,3,Y,25,15,100,10000,M,9,E,0,4,0,0,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,27,0
44054,55,0,1,S,F,S,3,Y,45,25,15,40000,M,2,E,0,3,126,1.72,2,41,S,0,3,0,0,0,2,0,1,0,N,0,41,41,3,0
44055,54,0,10,S,F,M,2,U,0,0,0,12500,H,9,E,0,4,63.97,2,4,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,15,0
44059,26,0,3,S,F,M,2,Y,100,25,15,49000,M,2,A,0,1,0,0.3,1,2,A,0,2,0,0,1,1,0,0,0,N,0,41,41,28,0
44060,28,0,3,S,M,S,3,Y,100,0,0,20000,U,9,E,0,3,126,1.73,2,39,F,0,2,0,0,0,2,0,1,0,N,0,40,40,3,0
44061,26,0,1,S,F,S,6,Y,100,100,100,41000,M,8,E,0,5,66,1.83,1,40,A,0,1,0,0,0,1,0,0,0,N,0,40,40,3,0
